date,open,close,high,low,volume,code
2008-02-20,4682.59,4567.03,4695.8,4556.81,66474700.0,sh000001
2008-02-21,4534.17,4527.18,4568.21,4452.67,61309200.0,sh000001
2008-02-22,4500.38,4370.29,4500.38,4333.03,67602000.0,sh000001
2008-02-25,4370.19,4192.53,4391.33,4182.77,58811900.0,sh000001
2008-02-26,4302.73,4238.18,4331.64,4123.31,55686600.0,sh000001
2008-02-27,4256.53,4334.05,4360.7,4222.46,50525000.0,sh000001
2008-02-28,4343.28,4299.51,4344.93,4265.5,47922300.0,sh000001
2008-02-29,4293.53,4348.54,4364.81,4275.9,47835400.0,sh000001
2008-03-03,4323.7,4438.27,4456.96,4279.35,78513800.0,sh000001
2008-03-04,4454.18,4335.45,4472.15,4321.27,86956500.0,sh000001
2008-03-05,4316.25,4292.65,4352.82,4210.96,74109700.0,sh000001
2008-03-06,4310.35,4360.99,4427.5,4260.79,84932200.0,sh000001
2008-03-07,4315.81,4300.52,4341.29,4265.83,56747400.0,sh000001
2008-03-10,4265.61,4146.3,4265.61,4120.53,65682200.0,sh000001
2008-03-11,4121.65,4165.88,4165.92,4063.47,51333400.0,sh000001
2008-03-12,4254.67,4070.12,4272.98,4068.78,57224500.0,sh000001
2008-03-13,4033.32,3971.26,4055.45,3902.25,63653400.0,sh000001
2008-03-14,3956.75,3962.67,4000.78,3891.7,41407300.0,sh000001
2008-03-17,3941.26,3820.05,3941.26,3813.0,49100300.0,sh000001
2008-03-18,3789.56,3668.9,3862.77,3607.25,57861000.0,sh000001
2008-03-19,3746.05,3761.6,3813.89,3677.82,61586600.0,sh000001
2008-03-20,3721.5,3804.05,3857.62,3516.33,73262700.0,sh000001
2008-03-21,3790.11,3796.58,3838.06,3746.4,65093500.0,sh000001
2008-03-24,3830.35,3626.19,3840.48,3624.94,58959700.0,sh000001
2008-03-25,3559.94,3629.62,3659.21,3521.53,52765300.0,sh000001
2008-03-26,3644.13,3606.86,3698.32,3591.11,46251800.0,sh000001
2008-03-27,3541.28,3411.49,3541.28,3407.9,55069900.0,sh000001
2008-03-28,3378.63,3580.15,3590.75,3357.23,63291700.0,sh000001
2008-03-31,3465.91,3472.71,3555.82,3445.56,47113500.0,sh000001
2008-04-01,3461.08,3329.16,3493.13,3308.9,54831400.0,sh000001
2008-04-02,3370.6,3347.88,3464.53,3283.64,65487300.0,sh000001
2008-04-03,3323.43,3446.24,3456.95,3271.29,50889200.0,sh000001
2008-04-07,3418.52,3599.62,3613.48,3386.51,60994500.0,sh000001
2008-04-08,3604.26,3612.54,3656.96,3563.85,65484800.0,sh000001
2008-04-09,3585.85,3413.91,3606.89,3413.07,59852000.0,sh000001
2008-04-10,3378.14,3471.74,3474.31,3344.87,45455200.0,sh000001
2008-04-11,3498.55,3492.89,3517.82,3462.14,43284200.0,sh000001
2008-04-14,3419.05,3296.67,3427.88,3285.3,50311700.0,sh000001
2008-04-15,3282.57,3348.35,3349.76,3212.15,44668500.0,sh000001
2008-04-16,3349.93,3291.6,3363.22,3283.08,40091200.0,sh000001
2008-04-17,3286.41,3222.74,3352.95,3180.2,45843300.0,sh000001
2008-04-18,3200.57,3094.67,3203.71,3078.17,43665300.0,sh000001
2008-04-21,3305.15,3116.98,3305.17,3073.56,59955300.0,sh000001
2008-04-22,3076.72,3147.79,3148.73,2990.79,48787400.0,sh000001
2008-04-23,3116.41,3278.33,3296.72,3089.89,66235100.0,sh000001
2008-04-24,3539.87,3583.03,3593.2,3461.64,142066000.0,sh000001
2008-04-25,3572.55,3557.75,3658.55,3527.84,129621000.0,sh000001
2008-04-28,3497.38,3474.72,3530.91,3460.25,75745000.0,sh000001
2008-04-29,3457.35,3523.41,3544.23,3453.28,67175200.0,sh000001
2008-04-30,3545.57,3693.11,3705.09,3543.02,107618000.0,sh000001
2008-05-05,3739.8,3761.01,3768.22,3696.7,99696900.0,sh000001
2008-05-06,3735.85,3733.5,3786.02,3680.99,98932300.0,sh000001
2008-05-07,3716.45,3579.15,3774.07,3577.99,90497200.0,sh000001
2008-05-08,3538.92,3656.84,3658.05,3523.02,75173200.0,sh000001
2008-05-09,3682.96,3613.49,3693.16,3552.47,87898400.0,sh000001
2008-05-12,3548.61,3626.98,3668.86,3521.88,79891200.0,sh000001
2008-05-13,3515.71,3560.24,3615.06,3508.32,90747200.0,sh000001
2008-05-14,3549.67,3657.43,3661.97,3549.67,88592100.0,sh000001
2008-05-15,3676.84,3637.32,3706.72,3636.22,83955300.0,sh000001
2008-05-16,3637.64,3624.23,3661.07,3582.5,64812800.0,sh000001
2008-05-19,3615.59,3604.76,3624.84,3563.61,48450200.0,sh000001
2008-05-20,3601.55,3443.16,3632.01,3432.38,66377000.0,sh000001
2008-05-21,3414.34,3544.19,3560.53,3355.08,73641100.0,sh000001
2008-05-22,3493.07,3485.63,3558.02,3469.79,68504700.0,sh000001
2008-05-23,3473.8,3473.09,3521.39,3435.84,59950600.0,sh000001
2008-05-26,3442.29,3364.54,3443.99,3361.99,52776600.0,sh000001
2008-05-27,3355.11,3375.41,3383.68,3333.95,42499300.0,sh000001
2008-05-28,3382.77,3459.03,3486.33,3354.25,52476800.0,sh000001
2008-05-29,3447.77,3401.44,3481.73,3400.77,51439900.0,sh000001
2008-05-30,3414.25,3433.35,3450.49,3390.88,48495400.0,sh000001
2008-06-02,3426.2,3459.04,3483.61,3400.72,49186100.0,sh000001
2008-06-03,3456.58,3436.4,3469.06,3409.23,56642500.0,sh000001
2008-06-04,3424.04,3369.91,3428.47,3341.74,48038200.0,sh000001
2008-06-05,3355.93,3351.65,3376.34,3326.54,41834700.0,sh000001
2008-06-06,3362.0,3329.67,3371.28,3312.72,34763200.0,sh000001
2008-06-10,3202.11,3072.33,3215.5,3045.06,50909500.0,sh000001
2008-06-11,3042.16,3024.24,3064.2,2992.35,46939300.0,sh000001
2008-06-12,3011.56,2957.53,3031.06,2900.12,49535800.0,sh000001
2008-06-13,2960.91,2868.8,2976.45,2865.5,41069400.0,sh000001
2008-06-16,2876.29,2874.1,2917.81,2811.72,40385900.0,sh000001
2008-06-17,2873.13,2794.75,2893.47,2769.12,43298100.0,sh000001
2008-06-18,2772.37,2941.11,2945.42,2729.71,66349800.0,sh000001
2008-06-19,2921.72,2748.87,2921.72,2742.15,56795800.0,sh000001
2008-06-20,2811.08,2831.74,2917.32,2695.63,74156800.0,sh000001
2008-06-23,2780.15,2760.42,2813.14,2741.19,40670000.0,sh000001
2008-06-24,2747.32,2803.02,2817.17,2728.83,48387200.0,sh000001
2008-06-25,2794.04,2905.01,2910.48,2784.42,64819100.0,sh000001
2008-06-26,2904.09,2901.85,2931.31,2851.12,65519200.0,sh000001
2008-06-27,2809.31,2748.43,2822.26,2723.16,60529900.0,sh000001
2008-06-30,2724.4,2736.1,2766.8,2693.4,38518900.0,sh000001
2008-07-01,2743.16,2651.6,2753.33,2644.78,40681400.0,sh000001
2008-07-02,2656.04,2651.73,2700.9,2627.9,40181800.0,sh000001
2008-07-03,2610.81,2703.53,2746.37,2566.53,68146700.0,sh000001
2008-07-04,2691.21,2669.89,2713.48,2645.83,57291900.0,sh000001
2008-07-07,2673.55,2792.4,2801.53,2673.55,77405800.0,sh000001
2008-07-08,2805.61,2814.95,2843.6,2754.62,80204700.0,sh000001
2008-07-09,2838.86,2920.55,2920.55,2838.86,97026100.0,sh000001
2008-07-10,2879.62,2875.45,2952.04,2862.06,90904800.0,sh000001
2008-07-11,2863.81,2856.63,2888.29,2821.31,64820600.0,sh000001
2008-07-14,2837.5,2878.26,2895.3,2828.24,54465900.0,sh000001
2008-07-15,2886.11,2779.45,2896.33,2769.91,70915200.0,sh000001
2008-07-16,2753.9,2705.87,2765.15,2656.61,60043900.0,sh000001
2008-07-17,2747.95,2684.78,2773.28,2676.15,50842300.0,sh000001
2008-07-18,2711.74,2778.37,2785.53,2665.91,57873500.0,sh000001
2008-07-21,2759.88,2861.42,2865.06,2745.64,66487700.0,sh000001
2008-07-22,2852.44,2846.12,2868.62,2830.76,61519100.0,sh000001
2008-07-23,2870.93,2837.85,2887.58,2831.11,61498000.0,sh000001
2008-07-24,2861.81,2910.29,2912.7,2849.1,72505400.0,sh000001
2008-07-25,2875.77,2865.1,2888.58,2851.93,62531100.0,sh000001
2008-07-28,2883.76,2903.01,2924.45,2883.76,62318800.0,sh000001
2008-07-29,2868.01,2850.31,2868.01,2827.7,58632300.0,sh000001
2008-07-30,2884.59,2836.67,2894.37,2822.19,48946900.0,sh000001
2008-07-31,2844.65,2775.72,2848.0,2774.1,44530300.0,sh000001
2008-08-01,2751.02,2801.82,2830.76,2721.95,49215400.0,sh000001
2008-08-04,2782.99,2741.74,2793.26,2738.85,37170300.0,sh000001
2008-08-05,2751.2,2690.75,2762.26,2684.73,42378600.0,sh000001
2008-08-06,2711.6,2719.37,2743.11,2678.86,40605500.0,sh000001
2008-08-07,2717.5,2727.58,2742.71,2691.35,39492100.0,sh000001
2008-08-08,2724.43,2605.72,2725.93,2595.92,48507400.0,sh000001
2008-08-11,2595.9,2470.07,2601.5,2453.71,47161400.0,sh000001
2008-08-12,2445.22,2457.2,2484.75,2430.85,36632600.0,sh000001
2008-08-13,2440.52,2446.3,2458.77,2370.74,41005200.0,sh000001
2008-08-14,2432.2,2437.08,2454.25,2409.01,31305200.0,sh000001
2008-08-15,2434.41,2450.61,2476.86,2414.57,31296100.0,sh000001
2008-08-18,2451.78,2319.87,2455.5,2318.93,53656800.0,sh000001
2008-08-19,2297.25,2344.47,2355.93,2284.58,38593800.0,sh000001
2008-08-20,2332.48,2523.28,2523.47,2306.66,73736700.0,sh000001
2008-08-21,2484.49,2431.72,2518.44,2431.05,61332000.0,sh000001
2008-08-22,2414.46,2405.23,2426.71,2362.09,46284600.0,sh000001
2008-08-25,2408.09,2413.37,2443.99,2382.29,33757200.0,sh000001
2008-08-26,2384.95,2350.08,2403.02,2327.22,40979500.0,sh000001
2008-08-27,2343.88,2342.15,2385.99,2310.46,40952600.0,sh000001
2008-08-28,2341.96,2350.14,2374.25,2333.03,34752700.0,sh000001
2008-08-29,2361.05,2397.37,2420.85,2352.1,46405800.0,sh000001
2008-09-01,2380.47,2325.14,2380.47,2311.73,36265200.0,sh000001
2008-09-02,2312.1,2304.89,2329.01,2284.92,34190300.0,sh000001
2008-09-03,2301.94,2276.67,2321.53,2248.07,42250000.0,sh000001
2008-09-04,2270.52,2277.41,2295.35,2249.12,34163100.0,sh000001
2008-09-05,2224.53,2202.45,2238.32,2199.36,38608200.0,sh000001
2008-09-08,2210.34,2143.42,2220.55,2135.38,37669500.0,sh000001
2008-09-09,2152.28,2145.78,2161.35,2114.5,30722700.0,sh000001
2008-09-10,2131.8,2150.76,2185.69,2102.91,39012000.0,sh000001
2008-09-11,2143.4,2078.98,2148.12,2070.43,36441800.0,sh000001
2008-09-12,2077.55,2079.67,2104.63,2064.29,30312500.0,sh000001
2008-09-16,2049.81,1986.64,2049.81,1974.39,46223400.0,sh000001
2008-09-17,1971.94,1929.05,1999.95,1922.68,45853500.0,sh000001
2008-09-18,1876.12,1895.84,1942.85,1802.33,66333200.0,sh000001
2008-09-19,2067.64,2075.09,2075.09,2043.32,58433500.0,sh000001
2008-09-22,2241.72,2236.41,2269.73,2164.8,139931000.0,sh000001
2008-09-23,2209.12,2201.51,2253.4,2181.96,100165000.0,sh000001
2008-09-24,2133.1,2216.81,2218.29,2116.96,64547800.0,sh000001
2008-09-25,2214.58,2297.5,2333.28,2211.45,101230000.0,sh000001
2008-09-26,2304.12,2293.78,2310.45,2246.28,78259300.0,sh000001
2008-10-06,2267.39,2173.74,2267.39,2172.57,60938100.0,sh000001
2008-10-07,2101.09,2157.84,2183.0,2072.9,56902600.0,sh000001
2008-10-08,2095.91,2092.22,2127.08,2059.09,50759500.0,sh000001
2008-10-09,2125.57,2074.58,2130.87,2063.41,45071000.0,sh000001
2008-10-10,1995.96,2000.57,2027.83,1963.18,54077500.0,sh000001
2008-10-13,1978.56,2073.57,2074.47,1931.47,56633800.0,sh000001
2008-10-14,2139.06,2017.32,2146.73,2016.18,68042500.0,sh000001
2008-10-15,1995.89,1994.67,2013.49,1963.1,40818000.0,sh000001
2008-10-16,1916.13,1909.94,1943.32,1901.5,50672400.0,sh000001
2008-10-17,1921.84,1930.65,1941.3,1902.6,38647300.0,sh000001
2008-10-20,1924.18,1974.01,1979.84,1890.92,44569800.0,sh000001
2008-10-21,1978.67,1958.53,1996.66,1956.11,54096700.0,sh000001
2008-10-22,1932.68,1895.82,1950.79,1894.31,48310400.0,sh000001
2008-10-23,1851.26,1875.56,1879.85,1828.31,47830100.0,sh000001
2008-10-24,1875.63,1839.62,1888.1,1825.53,46244600.0,sh000001
2008-10-27,1809.22,1723.35,1809.22,1721.6,50534800.0,sh000001
2008-10-28,1671.4,1771.82,1786.44,1664.93,59847400.0,sh000001
2008-10-29,1786.2,1719.81,1795.09,1719.33,52188500.0,sh000001
2008-10-30,1732.77,1763.61,1788.2,1710.73,53560900.0,sh000001
2008-10-31,1754.21,1728.79,1765.68,1721.59,40219600.0,sh000001
2008-11-03,1713.76,1719.77,1750.32,1702.98,35858300.0,sh000001
2008-11-04,1707.93,1706.7,1717.1,1678.96,39253500.0,sh000001
2008-11-05,1716.22,1760.61,1788.26,1716.22,60317900.0,sh000001
2008-11-06,1720.42,1717.72,1728.22,1703.1,45680700.0,sh000001
2008-11-07,1686.52,1747.71,1762.23,1680.6,46807700.0,sh000001
2008-11-10,1782.31,1874.8,1876.16,1782.31,91273300.0,sh000001
2008-11-11,1872.07,1843.61,1887.8,1840.92,90879200.0,sh000001
2008-11-12,1820.44,1859.11,1863.9,1815.08,65873300.0,sh000001
2008-11-13,1837.27,1927.61,1942.9,1825.88,121067000.0,sh000001
2008-11-14,1943.96,1986.44,1987.26,1921.84,130440000.0,sh000001
2008-11-17,1981.26,2030.48,2031.1,1963.85,136841000.0,sh000001
2008-11-18,2020.99,1902.43,2050.88,1889.86,156699000.0,sh000001
2008-11-19,1889.35,2017.47,2023.91,1883.83,128810000.0,sh000001
2008-11-20,1977.21,1983.76,2030.87,1956.73,130841000.0,sh000001
2008-11-21,1932.6,1969.39,2013.18,1893.15,127123000.0,sh000001
2008-11-24,1961.21,1897.06,1974.47,1893.34,84519400.0,sh000001
2008-11-25,1925.25,1888.71,1939.37,1858.17,69541200.0,sh000001
2008-11-26,1890.33,1897.88,1914.71,1873.18,65140000.0,sh000001
2008-11-27,2012.69,1917.86,2022.48,1916.47,122337000.0,sh000001
2008-11-28,1901.68,1871.16,1915.27,1856.29,77722300.0,sh000001
2008-12-01,1865.74,1894.61,1895.76,1838.1,81890400.0,sh000001
2008-12-02,1856.97,1889.64,1907.78,1846.53,104289000.0,sh000001
2008-12-03,1903.43,1965.41,1965.83,1902.94,134916000.0,sh000001
2008-12-04,1992.72,2001.5,2055.21,1985.2,175952000.0,sh000001
2008-12-05,1984.26,2018.66,2019.75,1975.71,118490000.0,sh000001
2008-12-08,2049.16,2090.77,2091.28,2038.19,164973000.0,sh000001
2008-12-09,2100.77,2037.74,2100.81,2036.89,145334000.0,sh000001
2008-12-10,2025.03,2079.12,2079.55,2005.56,128251000.0,sh000001
2008-12-11,2072.58,2031.68,2087.2,2028.73,121697000.0,sh000001
2008-12-12,2014.58,1954.21,2023.18,1932.27,108148000.0,sh000001
2008-12-15,1977.03,1964.37,1989.3,1936.56,81537000.0,sh000001
2008-12-16,1948.86,1975.01,1976.72,1907.83,78328500.0,sh000001
2008-12-17,1983.84,1976.82,2003.38,1971.82,97247300.0,sh000001
2008-12-18,1978.97,2015.69,2016.57,1958.97,92160300.0,sh000001
2008-12-19,2006.21,2018.46,2038.66,1997.12,102183000.0,sh000001
2008-12-22,2016.45,1987.76,2016.45,1965.35,86820500.0,sh000001
2008-12-23,1990.05,1897.22,1990.05,1895.18,98986000.0,sh000001
2008-12-24,1873.58,1863.8,1887.31,1850.85,74495800.0,sh000001
2008-12-25,1865.72,1852.42,1877.77,1832.35,64566200.0,sh000001
2008-12-26,1852.91,1851.52,1866.63,1840.19,53256200.0,sh000001
2008-12-29,1846.3,1850.48,1856.33,1815.41,55021400.0,sh000001
2008-12-30,1851.91,1832.91,1862.94,1826.98,56466200.0,sh000001
2008-12-31,1834.95,1820.81,1844.37,1814.75,50396100.0,sh000001
2009-01-05,1849.02,1880.72,1880.72,1844.09,67136700.0,sh000001
2009-01-06,1878.83,1937.15,1938.69,1871.97,99066800.0,sh000001
2009-01-07,1938.97,1924.01,1948.23,1920.52,92360100.0,sh000001
2009-01-08,1890.24,1878.18,1894.17,1862.26,80374000.0,sh000001
2009-01-09,1875.16,1904.86,1909.35,1875.16,71224800.0,sh000001
2009-01-12,1897.7,1900.35,1924.44,1886.83,83645600.0,sh000001
2009-01-13,1880.87,1863.37,1888.31,1861.81,73836500.0,sh000001
2009-01-14,1862.31,1928.87,1929.28,1862.31,87918000.0,sh000001
2009-01-15,1912.77,1920.21,1937.73,1902.54,115984000.0,sh000001
2009-01-16,1928.92,1954.44,1984.73,1928.92,132973000.0,sh000001
2009-01-19,1971.0,1986.67,2018.51,1966.19,109401000.0,sh000001
2009-01-20,1981.15,1994.11,1994.81,1956.1,74565400.0,sh000001
2009-01-21,1965.94,1985.02,2007.91,1960.53,87289200.0,sh000001
2009-01-22,1996.09,2004.95,2009.85,1980.44,88284500.0,sh000001
2009-01-23,2001.17,1990.66,2008.79,1986.35,85967700.0,sh000001
2009-02-02,2008.13,2011.68,2012.74,1987.13,84766300.0,sh000001
2009-02-03,2011.77,2060.81,2060.93,2005.02,134408000.0,sh000001
2009-02-04,2068.09,2107.75,2108.26,2067.79,151786000.0,sh000001
2009-02-05,2106.83,2098.02,2149.48,2082.6,165352000.0,sh000001
2009-02-06,2102.08,2181.24,2185.09,2102.08,160860000.0,sh000001
2009-02-09,2211.32,2224.71,2238.89,2196.71,192313000.0,sh000001
2009-02-10,2218.49,2265.16,2266.4,2197.01,172587000.0,sh000001
2009-02-11,2230.49,2260.82,2305.71,2218.3,209328000.0,sh000001
2009-02-12,2265.79,2248.09,2274.2,2191.89,173977000.0,sh000001
2009-02-13,2249.19,2320.79,2323.12,2236.18,199716000.0,sh000001
2009-02-16,2338.76,2389.39,2389.88,2328.18,211428000.0,sh000001
2009-02-17,2387.35,2319.44,2402.81,2316.93,198118000.0,sh000001
2009-02-18,2271.26,2209.86,2295.74,2206.06,162462000.0,sh000001
2009-02-19,2224.49,2227.12,2247.62,2190.47,129844000.0,sh000001
2009-02-20,2234.36,2261.48,2262.33,2206.21,128938000.0,sh000001
2009-02-23,2249.29,2305.78,2313.59,2219.71,160289000.0,sh000001
2009-02-24,2273.75,2200.65,2295.59,2193.27,183853000.0,sh000001
2009-02-25,2222.51,2206.57,2234.02,2142.6,152377000.0,sh000001
2009-02-26,2201.67,2121.25,2237.55,2102.35,148639000.0,sh000001
2009-02-27,2100.06,2082.85,2123.24,2064.92,122905000.0,sh000001
2009-03-02,2066.23,2093.45,2102.11,2052.99,87462600.0,sh000001
2009-03-03,2047.21,2071.43,2088.63,2037.02,97781700.0,sh000001
2009-03-04,2076.62,2198.11,2201.73,2076.62,154811000.0,sh000001
2009-03-05,2220.15,2221.08,2241.76,2173.49,182441000.0,sh000001
2009-03-06,2180.79,2193.01,2221.04,2171.67,123863000.0,sh000001
2009-03-09,2205.75,2118.75,2232.67,2116.45,124301000.0,sh000001
2009-03-10,2097.14,2158.57,2159.27,2088.16,83940300.0,sh000001
2009-03-11,2199.98,2139.02,2203.53,2133.14,103723000.0,sh000001
2009-03-12,2127.73,2133.88,2136.79,2086.02,87213200.0,sh000001
2009-03-13,2148.42,2128.85,2166.02,2124.98,83504900.0,sh000001
2009-03-16,2122.41,2153.29,2158.9,2108.61,73382600.0,sh000001
2009-03-17,2156.77,2218.33,2225.19,2151.78,130805000.0,sh000001
2009-03-18,2227.98,2223.73,2255.01,2221.59,146995000.0,sh000001
2009-03-19,2227.34,2265.76,2268.14,2220.16,145822000.0,sh000001
2009-03-20,2272.44,2281.09,2294.12,2250.41,150524000.0,sh000001
2009-03-23,2286.25,2325.48,2329.18,2276.81,160060000.0,sh000001
2009-03-24,2359.68,2338.42,2369.45,2327.43,162727000.0,sh000001
2009-03-25,2333.16,2291.55,2355.69,2291.36,144842000.0,sh000001
2009-03-26,2296.05,2361.7,2362.05,2274.9,158557000.0,sh000001
2009-03-27,2380.63,2374.44,2392.77,2361.09,186528000.0,sh000001
2009-03-30,2377.96,2358.04,2380.19,2348.53,139881000.0,sh000001
2009-03-31,2313.88,2373.21,2375.71,2299.16,142696000.0,sh000001
2009-04-01,2380.98,2408.02,2422.62,2380.98,179858000.0,sh000001
2009-04-02,2417.22,2425.29,2450.0,2417.11,188386000.0,sh000001
2009-04-03,2446.12,2419.78,2456.81,2406.5,170252000.0,sh000001
2009-04-07,2422.1,2439.18,2449.54,2407.51,124209000.0,sh000001
2009-04-08,2429.88,2347.39,2435.39,2346.54,146809000.0,sh000001
2009-04-09,2345.01,2379.88,2380.94,2331.88,113235000.0,sh000001
2009-04-10,2400.01,2444.23,2444.98,2392.8,157491000.0,sh000001
2009-04-13,2468.08,2513.7,2522.45,2464.06,191345000.0,sh000001
2009-04-14,2512.01,2527.18,2532.09,2495.34,165180000.0,sh000001
2009-04-15,2514.59,2536.06,2542.54,2485.93,181086000.0,sh000001
2009-04-16,2542.34,2534.13,2549.31,2497.12,186163000.0,sh000001
2009-04-17,2524.63,2503.94,2539.35,2481.9,161594000.0,sh000001
2009-04-20,2500.17,2557.46,2559.04,2497.32,147904000.0,sh000001
2009-04-21,2523.26,2535.83,2552.6,2499.6,164622000.0,sh000001
2009-04-22,2548.1,2461.35,2579.22,2449.9,193984000.0,sh000001
2009-04-23,2440.68,2463.95,2474.15,2422.79,126120000.0,sh000001
2009-04-24,2477.16,2448.59,2481.53,2445.66,113797000.0,sh000001
2009-04-27,2443.44,2405.35,2452.93,2393.16,113008000.0,sh000001
2009-04-28,2382.88,2401.44,2411.44,2372.34,94815300.0,sh000001
2009-04-29,2401.66,2468.19,2477.73,2395.48,126531000.0,sh000001
2009-04-30,2477.93,2477.57,2491.07,2461.36,131154000.0,sh000001
2009-05-04,2486.69,2559.91,2560.54,2486.23,153370000.0,sh000001
2009-05-05,2577.43,2567.34,2590.78,2552.39,158422000.0,sh000001
2009-05-06,2563.56,2592.52,2596.93,2552.63,160709000.0,sh000001
2009-05-07,2612.12,2597.45,2622.11,2566.12,181811000.0,sh000001
2009-05-08,2586.76,2625.65,2634.06,2574.57,161921000.0,sh000001
2009-05-11,2646.29,2579.75,2663.95,2579.75,178248000.0,sh000001
2009-05-12,2562.36,2618.17,2619.69,2558.96,123006000.0,sh000001
2009-05-13,2629.03,2663.77,2670.21,2608.32,145836000.0,sh000001
2009-05-14,2631.45,2639.89,2651.49,2610.22,124762000.0,sh000001
2009-05-15,2646.89,2645.26,2661.37,2623.36,110890000.0,sh000001
2009-05-18,2632.57,2652.78,2656.84,2589.61,119049000.0,sh000001
2009-05-19,2679.4,2676.68,2688.11,2660.56,147466000.0,sh000001
2009-05-20,2680.55,2651.41,2686.34,2651.01,138246000.0,sh000001
2009-05-21,2639.14,2610.62,2663.23,2598.87,138927000.0,sh000001
2009-05-22,2595.99,2597.6,2617.75,2578.59,99147300.0,sh000001
2009-05-25,2555.34,2610.01,2618.36,2538.62,112001000.0,sh000001
2009-05-26,2615.01,2588.57,2618.8,2585.91,114515000.0,sh000001
2009-05-27,2601.24,2632.93,2635.31,2592.79,103168000.0,sh000001
2009-06-01,2668.4,2721.28,2726.72,2668.4,147960000.0,sh000001
2009-06-02,2739.44,2724.3,2750.88,2713.47,156356000.0,sh000001
2009-06-03,2722.27,2778.59,2778.68,2717.86,155682000.0,sh000001
2009-06-04,2753.25,2767.24,2778.24,2728.2,170879000.0,sh000001
2009-06-05,2783.86,2753.89,2791.65,2750.38,146648000.0,sh000001
2009-06-08,2753.34,2768.34,2795.15,2729.03,133231000.0,sh000001
2009-06-09,2766.51,2787.89,2788.37,2721.85,132602000.0,sh000001
2009-06-10,2796.9,2816.25,2820.57,2790.0,145267000.0,sh000001
2009-06-11,2812.28,2797.32,2828.74,2787.45,134115000.0,sh000001
2009-06-12,2793.97,2743.76,2812.68,2722.22,127695000.0,sh000001
2009-06-15,2743.03,2789.55,2790.98,2727.74,106225000.0,sh000001
2009-06-16,2762.74,2776.02,2797.48,2753.69,103383000.0,sh000001
2009-06-17,2771.52,2810.12,2813.61,2744.22,110784000.0,sh000001
2009-06-18,2812.99,2853.9,2855.42,2810.85,138843000.0,sh000001
2009-06-19,2861.18,2880.49,2886.5,2847.36,153023000.0,sh000001
2009-06-22,2900.57,2896.3,2923.24,2884.13,146972000.0,sh000001
2009-06-23,2853.49,2892.7,2941.05,2841.9,144465000.0,sh000001
2009-06-24,2889.05,2922.3,2923.47,2880.28,140574000.0,sh000001
2009-06-25,2926.62,2925.05,2946.9,2909.09,119613000.0,sh000001
2009-06-26,2930.5,2928.21,2937.61,2910.34,109561000.0,sh000001
2009-06-29,2930.31,2975.31,2976.92,2918.39,128544000.0,sh000001
2009-06-30,2990.12,2959.36,2997.27,2953.36,125814000.0,sh000001
2009-07-01,2950.17,3008.15,3009.71,2947.69,138250000.0,sh000001
2009-07-02,3015.08,3060.25,3062.56,3015.08,161960000.0,sh000001
2009-07-03,3035.81,3088.37,3088.86,3029.55,159468000.0,sh000001
2009-07-06,3091.48,3124.67,3128.31,3090.1,183237000.0,sh000001
2009-07-07,3118.27,3089.45,3130.07,3077.48,178776000.0,sh000001
2009-07-08,3057.46,3080.77,3097.96,3011.21,155489000.0,sh000001
2009-07-09,3073.52,3123.03,3123.51,3064.21,167288000.0,sh000001
2009-07-10,3124.79,3113.93,3140.04,3099.99,161162000.0,sh000001
2009-07-13,3098.96,3080.56,3112.88,3076.3,156610000.0,sh000001
2009-07-14,3088.58,3145.16,3147.59,3088.58,161688000.0,sh000001
2009-07-15,3156.62,3188.55,3188.91,3156.62,195911000.0,sh000001
2009-07-16,3209.77,3183.74,3221.07,3175.96,191230000.0,sh000001
2009-07-17,3181.06,3189.74,3197.23,3158.57,164691000.0,sh000001
2009-07-20,3203.89,3266.92,3269.18,3192.9,198871000.0,sh000001
2009-07-21,3275.67,3213.21,3279.59,3207.5,197566000.0,sh000001
2009-07-22,3207.99,3296.61,3301.43,3207.26,168213000.0,sh000001
2009-07-23,3301.1,3328.49,3331.06,3289.22,166398000.0,sh000001
2009-07-24,3343.76,3372.6,3398.05,3306.91,189739000.0,sh000001
2009-07-27,3377.72,3435.21,3435.93,3376.29,197624000.0,sh000001
2009-07-28,3434.32,3438.37,3439.92,3392.43,204246000.0,sh000001
2009-07-29,3419.99,3266.43,3454.02,3174.21,275801000.0,sh000001
2009-07-30,3281.2,3321.56,3336.64,3215.75,198010000.0,sh000001
2009-07-31,3354.68,3412.06,3414.15,3333.72,193714000.0,sh000001
2009-08-03,3429.69,3462.59,3465.17,3398.45,200814000.0,sh000001
2009-08-04,3477.11,3471.44,3478.01,3404.82,211490000.0,sh000001
2009-08-05,3467.05,3428.5,3468.1,3385.42,202503000.0,sh000001
2009-08-06,3401.48,3356.33,3419.74,3309.61,174827000.0,sh000001
2009-08-07,3352.66,3260.69,3374.46,3244.1,153160000.0,sh000001
2009-08-10,3287.76,3249.76,3307.89,3201.06,126684000.0,sh000001
2009-08-11,3261.41,3264.73,3273.02,3222.71,103752000.0,sh000001
2009-08-12,3255.99,3112.72,3255.99,3104.56,134447000.0,sh000001
2009-08-13,3112.57,3140.56,3150.36,3060.12,116934000.0,sh000001
2009-08-14,3138.15,3046.97,3146.0,3039.3,125816000.0,sh000001
2009-08-17,2994.87,2870.63,3020.26,2867.39,125059000.0,sh000001
